Date,Primary Type,Arrest,Location Description,Latitude,Longitude,Year,Month,Hour
09/08/2006 02:15:00 PM,NARCOTICS,True,SIDEWALK,41.883312141,-87.760227612,2006,9,14
05/05/2006 03:00:00 PM,OTHER OFFENSE,False,RESIDENCE,41.908680291,-87.724053277,2006,5,15
01/20/2007 09:20:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.89894569,-87.637021875,2007,1,9
10/30/2006 11:30:00 PM,CRIMINAL DAMAGE,False,STREET,41.713018361,-87.635710294,2006,10,23
04/21/2006 01:32:37 PM,NARCOTICS,True,STREET,41.86751696,-87.703264137,2006,4,13
09/22/2006 02:00:00 PM,BATTERY,False,OTHER,41.89551514,-87.710559023,2006,9,14
02/25/2007 03:34:00 PM,THEFT,True,DEPARTMENT STORE,41.883500187,-87.627876698,2007,2,15
11/10/2006 09:30:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.75394283,-87.619830809,2006,11,21
08/05/2006 06:40:00 PM,ASSAULT,True,AIRPORT/AIRCRAFT,41.976290414,-87.905227221,2006,8,18
08/31/2006 11:55:00 PM,CRIMINAL DAMAGE,False,RESTAURANT,41.707302748,-87.614468863,2006,8,23
10/27/2006 06:13:00 PM,THEFT,True,GROCERY FOOD STORE,41.96137851,-87.65474101,2006,10,18
05/05/2006 03:10:13 AM,NARCOTICS,True,SIDEWALK,41.901601132,-87.76380722,2006,5,3
08/06/2006 03:40:00 PM,BATTERY,False,SIDEWALK,41.881393388,-87.720787288,2006,8,15
04/15/2006 04:23:05 PM,NARCOTICS,True,STREET,41.823197418,-87.602772831,2006,4,16
01/17/2007 03:33:00 PM,BATTERY,False,APARTMENT,41.705677782,-87.600944364,2007,1,15
07/13/2006 10:30:00 PM,SEX OFFENSE,False,APARTMENT,41.854498094,-87.723580391,2006,7,22
01/07/2007 04:00:00 AM,BATTERY,False,CHA APARTMENT,41.883167009,-87.675300318,2007,1,4
12/06/2006 06:40:00 PM,OTHER OFFENSE,True,STREET,41.92399052,-87.765302143,2006,12,18
11/17/2006 12:00:00 AM,MOTOR VEHICLE THEFT,False,VEHICLE NON-COMMERCIAL,41.787783247,-87.786527001,2006,11,0
12/16/2006 06:00:00 AM,OTHER OFFENSE,False,LIBRARY,41.876607964,-87.627644063,2006,12,6
11/13/2006 09:30:00 PM,CRIMINAL DAMAGE,False,VEHICLE NON-COMMERCIAL,41.74953147,-87.671906514,2006,11,21
12/03/2006 08:00:00 PM,BATTERY,False,APARTMENT,41.773040374,-87.611480737,2006,12,20
01/25/2007 09:46:00 PM,OTHER OFFENSE,False,RESTAURANT,41.742620493,-87.663241882,2007,1,21
08/15/2006 12:50:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.893763243,-87.745765886,2006,8,12
07/23/2006 12:30:00 AM,BURGLARY,False,RESIDENCE,41.939905605,-87.739527796,2006,7,0
08/20/2006 12:00:00 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.740076243,-87.576986176,2006,8,0
10/20/2006 09:45:00 PM,SEX OFFENSE,False,RESIDENCE,41.888993854,-87.626934833,2006,10,21
11/23/2006 08:24:00 PM,ASSAULT,False,SIDEWALK,41.856710483,-87.679282732,2006,11,20
11/11/2006 02:00:00 PM,DECEPTIVE PRACTICE,False,PARKING LOT/GARAGE(NON.RESID.),41.801692642,-87.742991505,2006,11,14
01/28/2007 06:00:00 PM,BURGLARY,False,RESIDENCE-GARAGE,41.829749862,-87.675267942,2007,1,18
02/23/2007 09:00:00 AM,WEAPONS VIOLATION,False,"SCHOOL, PUBLIC, BUILDING",41.785187197,-87.608524835,2007,2,9
09/10/2006 05:20:00 AM,OTHER OFFENSE,False,RESIDENCE,41.899187852,-87.662489092,2006,9,5
04/21/2006 11:30:00 AM,THEFT,False,PARKING LOT/GARAGE(NON.RESID.),41.777972797,-87.742277863,2006,4,11
08/08/2006 12:25:35 PM,NARCOTICS,True,CHA PARKING LOT/GROUNDS,41.824547169,-87.633106708,2006,8,12
12/09/2006 03:34:05 PM,NARCOTICS,True,SIDEWALK,41.89431371,-87.748232709,2006,12,15
05/12/2006 10:00:06 PM,NARCOTICS,True,SIDEWALK,41.858624329,-87.672284921,2006,5,22
06/29/2006 09:00:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.900246029,-87.669857564,2006,6,21
02/27/2007 03:59:00 PM,ROBBERY,True,POLICE FACILITY/VEH PARKING LOT,41.751942164,-87.614975155,2007,2,15
09/26/2006 11:33:34 AM,NARCOTICS,True,SIDEWALK,41.968372099,-87.716255505,2006,9,11
08/19/2006 07:30:00 PM,BATTERY,False,SIDEWALK,41.706875037,-87.628265515,2006,8,19
02/14/2007 08:48:23 AM,MOTOR VEHICLE THEFT,False,STREET,41.751228752,-87.569881293,2007,2,8
03/08/2007 10:08:01 PM,CRIMINAL TRESPASS,True,CTA GARAGE / OTHER PROPERTY,41.854938976,-87.62713351,2007,3,22
02/19/2007 08:05:00 PM,BATTERY,True,APARTMENT,41.885340176,-87.738645173,2007,2,20
09/28/2006 09:30:00 PM,BURGLARY,False,RESIDENCE,41.862881953,-87.627314102,2006,9,21
10/08/2006 12:06:46 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.789344825,-87.671746756,2006,10,0
01/25/2007 09:00:00 PM,THEFT,False,SIDEWALK,41.925117018,-87.751868552,2007,1,21
08/27/2006 12:15:00 PM,DECEPTIVE PRACTICE,True,CHA PARKING LOT/GROUNDS,41.824976728,-87.633795457,2006,8,12
01/03/2007 01:35:00 AM,CRIMINAL DAMAGE,False,SMALL RETAIL STORE,41.741396616,-87.713618735,2007,1,1
01/20/2007 03:00:00 AM,THEFT,False,TAVERN/LIQUOR STORE,41.910494911,-87.676875003,2007,1,3
07/16/2006 09:56:56 PM,NARCOTICS,True,STREET,41.734883137,-87.656958283,2006,7,21
05/09/2006 04:40:51 PM,BATTERY,False,APARTMENT,42.010996301,-87.662680653,2006,5,16
12/24/2006 01:45:00 AM,BATTERY,False,RESIDENCE PORCH/HALLWAY,41.987970501,-87.655323058,2006,12,1
09/19/2006 04:00:00 AM,BATTERY,False,RESIDENCE,41.717248988,-87.638243154,2006,9,4
05/25/2006 10:25:45 PM,NARCOTICS,True,SIDEWALK,41.680536945,-87.670091285,2006,5,22
02/17/2007 08:00:00 AM,THEFT,False,RESIDENCE,41.744963853,-87.621220091,2007,2,8
01/01/2007 06:15:00 PM,CRIMINAL DAMAGE,False,STREET,41.761891316,-87.623979891,2007,1,18
08/14/2006 06:49:25 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.852309057,-87.715019543,2006,8,18
01/26/2007 11:00:00 AM,BURGLARY,False,RESIDENCE,41.740566275,-87.652256198,2007,1,11
05/01/2006 02:30:00 PM,BURGLARY,False,NURSING HOME/RETIREMENT HOME,41.803365964,-87.622682706,2006,5,14
06/14/2006 11:52:32 PM,NARCOTICS,True,STREET,41.784903215,-87.620594973,2006,6,23
05/19/2006 08:25:00 PM,THEFT,True,RESIDENCE,41.764900898,-87.576943938,2006,5,20
06/01/2006 11:30:00 PM,BATTERY,False,CONVENIENCE STORE,41.909496275,-87.756106601,2006,6,23
04/24/2006 04:00:00 PM,BURGLARY,False,RESIDENCE,41.833908502,-87.619391039,2006,4,16
10/17/2006 05:30:00 PM,BURGLARY,False,CONSTRUCTION SITE,41.752603365,-87.584432605,2006,10,17
02/02/2007 08:00:00 PM,CRIMINAL DAMAGE,False,RESIDENCE PORCH/HALLWAY,41.798769644,-87.690276775,2007,2,20
11/05/2006 08:15:00 PM,THEFT,False,RESTAURANT,41.935937617,-87.644260553,2006,11,20
03/01/2007 03:45:00 PM,THEFT,False,STREET,41.686006755,-87.61140373,2007,3,15
11/20/2006 11:00:00 PM,NARCOTICS,True,SIDEWALK,41.685095427,-87.641258195,2006,11,23
11/06/2006 08:00:00 PM,THEFT,False,APARTMENT,41.775014224,-87.687192647,2006,11,20
12/20/2006 01:50:08 AM,NARCOTICS,True,STREET,41.76404911,-87.689344338,2006,12,1
05/10/2006 02:41:00 AM,BURGLARY,True,CONSTRUCTION SITE,41.859681682,-87.646698723,2006,5,2
10/24/2006 01:20:00 PM,NARCOTICS,True,STREET,41.895430253,-87.751943242,2006,10,13
09/08/2006 12:00:00 PM,DECEPTIVE PRACTICE,False,SMALL RETAIL STORE,41.92364261,-87.803903177,2006,9,12
12/27/2006 09:00:00 AM,NARCOTICS,True,CHA HALLWAY/STAIRWELL/ELEVATOR,41.829868313,-87.613135895,2006,12,9
01/05/2007 04:00:00 AM,BATTERY,False,APARTMENT,41.908323469,-87.642140308,2007,1,4
11/28/2006 03:30:00 PM,BATTERY,False,SIDEWALK,41.766182574,-87.581976385,2006,11,15
09/21/2006 05:30:00 PM,BURGLARY,False,APARTMENT,41.928171856,-87.724955595,2006,9,17
02/15/2007 06:02:00 PM,THEFT,True,OTHER,41.869839645,-87.695993776,2007,2,18
10/23/2006 05:00:00 PM,CRIMINAL DAMAGE,False,DRIVEWAY - RESIDENTIAL,41.911448372,-87.684815527,2006,10,17
07/04/2006 12:05:00 PM,CRIMINAL TRESPASS,True,SMALL RETAIL STORE,41.910800166,-87.745899903,2006,7,12
10/16/2006 08:15:00 PM,CRIMINAL DAMAGE,False,RESIDENCE-GARAGE,41.920572518,-87.747000792,2006,10,20
10/28/2006 08:30:00 AM,BATTERY,False,RESIDENCE,41.806824289,-87.622769196,2006,10,8
10/24/2006 04:54:00 PM,BATTERY,False,CONVENIENCE STORE,41.849885613,-87.692936274,2006,10,16
01/02/2007 05:30:00 PM,ROBBERY,False,STREET,41.781151096,-87.61082148,2007,1,17
12/18/2006 10:00:00 AM,THEFT,False,OTHER,41.998988527,-87.661875987,2006,12,10
05/01/2006 09:00:00 AM,THEFT,False,RESIDENCE,41.897024285,-87.736887579,2006,5,9
03/10/2007 02:30:00 PM,OTHER OFFENSE,True,STREET,41.693879672,-87.612187129,2007,3,14
06/13/2006 09:10:46 PM,NARCOTICS,True,PARKING LOT/GARAGE(NON.RESID.),41.883579906,-87.709452068,2006,6,21
12/20/2006 02:19:01 AM,ASSAULT,False,RESIDENCE,41.888322067,-87.75291115,2006,12,2
02/03/2007 02:00:00 AM,OTHER OFFENSE,False,RESIDENCE,41.797893775,-87.7563427,2007,2,2
08/06/2006 04:00:00 AM,BATTERY,False,SIDEWALK,41.79816307,-87.74291021,2006,8,4
01/14/2007 12:13:00 AM,NARCOTICS,True,STREET,41.795015197,-87.703604353,2007,1,0
10/05/2006 10:38:59 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.843419905,-87.660260746,2006,10,22
09/16/2006 07:21:00 PM,ASSAULT,True,APARTMENT,41.765090373,-87.612827132,2006,9,19
05/17/2006 07:00:00 PM,BURGLARY,False,APARTMENT,41.952497447,-87.666783012,2006,5,19
06/27/2006 07:00:00 PM,NARCOTICS,True,STREET,41.854894966,-87.70656315,2006,6,19
11/11/2006 12:48:00 AM,NARCOTICS,True,STREET,41.860875108,-87.709661808,2006,11,0
04/15/2006 03:00:00 PM,BATTERY,True,RESIDENCE,41.871990459,-87.694389938,2006,4,15
08/19/2006 07:15:00 AM,ASSAULT,False,APARTMENT,41.754899052,-87.562658189,2006,8,7
02/15/2007 10:47:00 AM,THEFT,True,SMALL RETAIL STORE,41.927101339,-87.680438363,2007,2,10
12/01/2006 07:00:00 PM,THEFT,True,DEPARTMENT STORE,41.736148121,-87.629070243,2006,12,19
09/20/2006 07:00:00 AM,THEFT,False,OTHER,41.776719974,-87.690893041,2006,9,7
11/21/2006 12:54:00 AM,NARCOTICS,True,SIDEWALK,41.695579215,-87.622003121,2006,11,0
08/21/2006 12:45:00 PM,NARCOTICS,True,SIDEWALK,41.791884908,-87.64630798,2006,8,12
10/24/2006 09:00:00 AM,DECEPTIVE PRACTICE,False,OTHER,41.77780449,-87.607130477,2006,10,9
09/26/2006 07:45:00 PM,NARCOTICS,True,STREET,41.735512649,-87.6225812,2006,9,19
04/15/2006 03:15:00 PM,ROBBERY,False,CTA TRAIN,41.868165405,-87.62743954,2006,4,15
07/18/2006 12:24:19 PM,NARCOTICS,True,ALLEY,41.752523421,-87.576004492,2006,7,12
04/18/2006 07:30:00 PM,THEFT,False,RESIDENCE,41.999679671,-87.681808677,2006,4,19
07/21/2006 09:30:00 PM,PUBLIC PEACE VIOLATION,True,SIDEWALK,41.799310729,-87.73558672,2006,7,21
10/24/2006 09:30:00 AM,THEFT,False,STREET,41.912843901,-87.706826846,2006,10,9
02/26/2007 05:20:00 AM,THEFT,True,OTHER,41.698211336,-87.686127493,2007,2,5
06/23/2006 12:15:00 PM,BATTERY,False,"SCHOOL, PUBLIC, BUILDING",41.793119755,-87.688914075,2006,6,12
09/09/2006 01:15:00 PM,THEFT,False,STREET,41.871513396,-87.642331415,2006,9,13
11/21/2006 09:00:00 AM,WEAPONS VIOLATION,True,"SCHOOL, PUBLIC, BUILDING",41.777423514,-87.681328162,2006,11,9
12/19/2006 12:01:00 AM,CRIMINAL TRESPASS,False,RESIDENCE,41.875290002,-87.72384912,2006,12,0
04/26/2006 03:00:00 PM,BURGLARY,False,APARTMENT,41.978207473,-87.655926803,2006,4,15
03/03/2007 03:26:00 PM,OTHER OFFENSE,False,APARTMENT,41.963654375,-87.715664928,2007,3,15
09/14/2006 10:30:00 PM,NARCOTICS,True,STREET,41.903822097,-87.636553793,2006,9,22
10/06/2006 05:00:00 PM,BATTERY,False,SIDEWALK,41.750636801,-87.581659302,2006,10,17
01/20/2007 02:17:24 PM,THEFT,False,APARTMENT,41.79198564,-87.643882981,2007,1,14
12/07/2006 02:20:00 PM,THEFT,False,SMALL RETAIL STORE,41.751783752,-87.562171395,2006,12,14
10/03/2006 09:30:00 PM,CRIMINAL DAMAGE,False,STREET,41.972615018,-87.663447509,2006,10,21
06/06/2006 10:00:00 AM,OTHER OFFENSE,False,RESIDENCE,41.900311046,-87.685571051,2006,6,10
12/30/2006 03:34:00 AM,CRIMINAL DAMAGE,False,STREET,41.760417444,-87.659977943,2006,12,3
10/15/2006 12:00:00 AM,THEFT,False,OTHER,41.993619268,-87.658323711,2006,10,0
02/22/2007 08:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.936244244,-87.65566541,2007,2,20
05/17/2006 09:44:00 PM,BATTERY,False,RESIDENCE,41.91593058,-87.710250356,2006,5,21
12/05/2006 11:00:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.876772861,-87.746156543,2006,12,11
05/25/2006 10:08:00 AM,ASSAULT,True,STREET,41.906111588,-87.773072333,2006,5,10
07/20/2006 01:30:00 PM,THEFT,False,RESIDENCE,41.654798576,-87.60755517,2006,7,13
07/14/2006 02:00:00 PM,THEFT,False,VEHICLE NON-COMMERCIAL,41.942251468,-87.642792151,2006,7,14
06/28/2006 06:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.749767734,-87.663424083,2006,6,18
12/08/2006 12:30:00 AM,THEFT,False,CONVENIENCE STORE,41.893748693,-87.628123871,2006,12,0
04/16/2006 06:15:00 PM,BATTERY,False,STREET,41.78623632,-87.64616662,2006,4,18
03/07/2007 03:59:00 PM,WEAPONS VIOLATION,False,RESIDENCE,41.894352859,-87.713839205,2007,3,15
12/30/2006 01:45:00 PM,NARCOTICS,True,SIDEWALK,41.895622389,-87.700560123,2006,12,13
02/15/2007 12:40:00 PM,CRIMINAL TRESPASS,True,STREET,41.804346326,-87.652699813,2007,2,12
01/17/2007 02:43:44 PM,BATTERY,False,CTA BUS,41.852426595,-87.623791625,2007,1,14
05/06/2006 07:05:00 PM,NARCOTICS,True,RESIDENCE,41.673426777,-87.641760219,2006,5,19
07/14/2006 06:15:00 PM,THEFT,True,DEPARTMENT STORE,41.945238279,-87.712670479,2006,7,18
09/02/2006 09:30:00 AM,CRIMINAL DAMAGE,False,VEHICLE NON-COMMERCIAL,41.874938406,-87.748053297,2006,9,9
08/25/2006 11:09:16 PM,NARCOTICS,True,STREET,41.882309614,-87.750240778,2006,8,23
05/07/2006 03:35:00 AM,BATTERY,True,APARTMENT,41.940675157,-87.786156308,2006,5,3
08/20/2006 05:30:00 AM,ROBBERY,False,GAS STATION,41.746545819,-87.6439223,2006,8,5
05/23/2006 05:50:00 PM,BATTERY,False,SIDEWALK,41.786569368,-87.644956704,2006,5,17
06/10/2006 03:00:00 AM,BATTERY,False,APARTMENT,41.73724576,-87.654592236,2006,6,3
09/21/2006 08:43:53 PM,CRIMINAL DAMAGE,False,APARTMENT,41.923313814,-87.747501158,2006,9,20
05/09/2006 06:00:00 PM,THEFT,False,VEHICLE NON-COMMERCIAL,41.921160391,-87.758518487,2006,5,18
06/22/2006 06:26:00 PM,ROBBERY,False,STREET,41.781238369,-87.60595147,2006,6,18
05/12/2006 09:25:00 AM,CRIMINAL TRESPASS,True,PARKING LOT/GARAGE(NON.RESID.),41.766102387,-87.573539169,2006,5,9
11/14/2006 09:05:00 PM,BATTERY,True,RESIDENCE,41.943294921,-87.672274821,2006,11,21
04/21/2006 10:15:00 PM,BATTERY,False,CHA APARTMENT,41.866023805,-87.664866131,2006,4,22
06/13/2006 09:15:00 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.981045443,-87.840089198,2006,6,9
10/26/2006 11:48:30 PM,THEFT,True,STREET,41.863169249,-87.624058331,2006,10,23
11/03/2006 02:56:56 PM,NARCOTICS,True,SIDEWALK,41.879940632,-87.745260931,2006,11,14
09/07/2006 08:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.750739264,-87.637119715,2006,9,20
12/06/2006 08:45:00 AM,THEFT,False,SIDEWALK,41.915459446,-87.717022669,2006,12,8
04/22/2006 09:30:00 PM,BATTERY,False,RESIDENCE PORCH/HALLWAY,41.936806032,-87.80914563,2006,4,21
06/04/2006 06:20:00 PM,CRIMINAL DAMAGE,False,ALLEY,41.773957873,-87.731177311,2006,6,18
03/08/2007 11:45:00 PM,ASSAULT,False,APARTMENT,41.988360427,-87.656760817,2007,3,23
05/19/2006 10:18:03 PM,NARCOTICS,True,SIDEWALK,41.909845362,-87.765578192,2006,5,22
08/19/2006 12:40:51 PM,BATTERY,False,CTA BUS,41.939595475,-87.676536185,2006,8,12
06/11/2006 04:00:00 AM,THEFT,False,HOTEL/MOTEL,41.756115887,-87.605326291,2006,6,4
12/24/2006 06:07:02 PM,BATTERY,False,RESIDENCE,41.801333946,-87.624256548,2006,12,18
04/15/2006 12:30:00 AM,BATTERY,True,STREET,41.764545315,-87.65167643,2006,4,0
11/11/2006 03:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.747848675,-87.710606728,2006,11,15
07/17/2006 04:00:00 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.679100407,-87.623927085,2006,7,4
06/30/2006 07:15:00 PM,CRIMINAL DAMAGE,True,FACTORY/MANUFACTURING BUILDING,41.677735036,-87.647655186,2006,6,19
12/06/2006 12:55:00 AM,CRIMINAL DAMAGE,False,VEHICLE NON-COMMERCIAL,41.912749125,-87.787151727,2006,12,0
08/18/2006 01:45:00 PM,THEFT,False,RESTAURANT,41.902387887,-87.627286794,2006,8,13
07/16/2006 03:53:12 AM,BATTERY,True,PARKING LOT/GARAGE(NON.RESID.),41.937992937,-87.807051947,2006,7,3
03/02/2007 03:49:45 AM,NARCOTICS,True,APARTMENT,41.821823347,-87.697989028,2007,3,3
02/01/2007 06:21:00 PM,THEFT,True,SMALL RETAIL STORE,41.685068588,-87.643184156,2007,2,18
01/14/2007 02:20:58 PM,CRIMINAL TRESPASS,True,CHA HALLWAY/STAIRWELL/ELEVATOR,41.852216317,-87.627075368,2007,1,14
02/12/2007 12:05:00 PM,THEFT,False,STREET,41.905718325,-87.635192326,2007,2,12
02/23/2007 01:45:00 AM,CRIM SEXUAL ASSAULT,False,ALLEY,41.993946967,-87.660387637,2007,2,1
07/14/2006 12:00:00 AM,DECEPTIVE PRACTICE,True,ANIMAL HOSPITAL,41.892588736,-87.63409759,2006,7,0
09/26/2006 01:00:00 AM,OTHER OFFENSE,False,RESIDENCE,41.711957468,-87.626023463,2006,9,1
01/10/2007 03:30:00 PM,BATTERY,True,STREET,41.768623525,-87.629855197,2007,1,15
10/08/2006 12:13:56 PM,CRIMINAL DAMAGE,False,PARKING LOT/GARAGE(NON.RESID.),41.894293275,-87.755578716,2006,10,12
05/08/2006 05:45:00 PM,ASSAULT,True,RESIDENCE,41.923236316,-87.705824919,2006,5,17
05/13/2006 04:00:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.800363658,-87.673269147,2006,5,4
09/22/2006 10:00:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.88883256,-87.642827898,2006,9,10
01/03/2007 11:00:00 AM,BATTERY,True,RESIDENCE,41.908430535,-87.638509526,2007,1,11
10/27/2006 08:59:35 PM,BATTERY,True,RESIDENCE,41.926456833,-87.762384558,2006,10,20
06/06/2006 10:30:00 PM,CRIMINAL TRESPASS,False,CHA APARTMENT,41.813915666,-87.745127954,2006,6,22
09/02/2006 11:00:00 PM,BATTERY,False,FACTORY/MANUFACTURING BUILDING,41.755635034,-87.732393134,2006,9,23
11/09/2006 11:00:00 AM,NARCOTICS,True,SIDEWALK,41.791388486,-87.634076435,2006,11,11
05/21/2006 04:50:00 PM,OTHER OFFENSE,True,STREET,41.818765783,-87.704391587,2006,5,16
12/25/2006 12:00:00 PM,MOTOR VEHICLE THEFT,False,PARKING LOT/GARAGE(NON.RESID.),41.876552273,-87.763379746,2006,12,12
07/17/2006 11:00:00 PM,CRIMINAL TRESPASS,True,PARK PROPERTY,41.823042962,-87.68057571,2006,7,23
09/08/2006 10:21:08 AM,THEFT,False,"SCHOOL, PUBLIC, BUILDING",41.89920884,-87.755703376,2006,9,10
01/08/2007 07:00:00 AM,THEFT,False,RESIDENCE,41.92164025,-87.688192059,2007,1,7
07/15/2006 12:19:52 PM,CRIMINAL DAMAGE,False,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.779429017,-87.665934878,2006,7,12
12/03/2006 12:55:00 PM,THEFT,True,DRUG STORE,41.777382068,-87.722727619,2006,12,12
07/08/2006 11:28:00 PM,BATTERY,True,RESIDENCE,41.736264331,-87.592987088,2006,7,23
10/04/2006 03:10:00 AM,OTHER OFFENSE,False,RESIDENCE,41.733934336,-87.603268671,2006,10,3
12/11/2006 12:32:00 PM,NARCOTICS,True,OTHER,42.019381225,-87.672392642,2006,12,12
10/21/2006 11:00:00 AM,THEFT,False,ATHLETIC CLUB,41.911151209,-87.63598179,2006,10,11
05/29/2006 10:50:00 PM,ROBBERY,False,SIDEWALK,41.794553764,-87.645168317,2006,5,22
09/11/2006 12:35:00 PM,ROBBERY,False,GAS STATION,41.837650931,-87.646266397,2006,9,12
07/21/2006 08:00:00 PM,CRIMINAL DAMAGE,False,DRIVEWAY - RESIDENTIAL,41.933488403,-87.657418229,2006,7,20
12/22/2006 03:56:00 PM,BATTERY,False,RESIDENCE,41.749075927,-87.577155389,2006,12,15
05/19/2006 09:10:34 PM,PUBLIC PEACE VIOLATION,True,SIDEWALK,41.779105777,-87.694025934,2006,5,21
05/16/2006 01:15:00 PM,CRIMINAL TRESPASS,True,GAS STATION,41.866843668,-87.625816668,2006,5,13
11/12/2006 09:22:54 PM,BATTERY,False,RESIDENCE,41.76606547,-87.655355242,2006,11,21
06/10/2006 12:01:00 AM,THEFT,False,RESIDENTIAL YARD (FRONT/BACK),41.919371066,-87.689221686,2006,6,0
02/08/2007 03:45:00 PM,HOMICIDE,True,AUTO,41.871646346,-87.723982869,2007,2,15
02/03/2007 08:00:00 AM,CRIMINAL TRESPASS,False,AIRPORT/AIRCRAFT,41.976290414,-87.905227221,2007,2,8
09/29/2006 10:35:56 AM,CRIMINAL DAMAGE,True,"SCHOOL, PUBLIC, BUILDING",41.758085371,-87.565145333,2006,9,10
02/18/2007 10:30:00 AM,CRIMINAL DAMAGE,False,STREET,41.966383196,-87.654151052,2007,2,10
01/03/2007 02:25:00 PM,NARCOTICS,True,STREET,41.780020279,-87.694636468,2007,1,14
02/05/2007 08:04:00 PM,NARCOTICS,True,SIDEWALK,41.885364284,-87.736415804,2007,2,20
08/20/2006 06:00:00 PM,THEFT,False,RESTAURANT,41.853420239,-87.633669133,2006,8,18
03/03/2007 10:00:00 AM,NARCOTICS,True,STREET,41.918681522,-87.785289708,2007,3,10
12/18/2006 05:00:00 PM,BATTERY,False,SIDEWALK,41.908693061,-87.722840824,2006,12,17
07/22/2006 12:00:00 PM,CRIMINAL DAMAGE,False,VEHICLE NON-COMMERCIAL,41.966048744,-87.710846958,2006,7,12
06/28/2006 06:15:00 AM,BATTERY,False,RESIDENCE,41.921028941,-87.709667964,2006,6,6
05/28/2006 03:38:44 PM,CRIMINAL DAMAGE,False,APARTMENT,41.88791087,-87.771204147,2006,5,15
02/06/2007 01:05:00 PM,NARCOTICS,True,STREET,41.870975935,-87.703986513,2007,2,13
07/12/2006 12:20:00 PM,THEFT,False,SMALL RETAIL STORE,41.833364024,-87.617008302,2006,7,12
11/12/2006 05:00:00 PM,THEFT,False,"SCHOOL, PRIVATE, BUILDING",41.925349642,-87.655192767,2006,11,17
10/01/2006 12:00:00 AM,CRIMINAL DAMAGE,False,SIDEWALK,42.010794877,-87.674336059,2006,10,0
10/26/2006 11:00:00 AM,OTHER OFFENSE,False,RESIDENCE,41.697248383,-87.661318352,2006,10,11
10/16/2006 12:05:00 PM,OTHER OFFENSE,False,RESIDENCE,41.704402491,-87.646405138,2006,10,12
10/11/2006 09:00:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.758297269,-87.582251628,2006,10,9
10/27/2006 03:53:49 AM,BATTERY,True,RESIDENCE,41.744975458,-87.596511085,2006,10,3
10/30/2006 06:45:00 PM,BATTERY,True,SIDEWALK,41.881966576,-87.755124255,2006,10,18
07/30/2006 11:59:32 PM,LIQUOR LAW VIOLATION,True,TAVERN/LIQUOR STORE,41.76463092,-87.68739214,2006,7,23
07/02/2006 06:39:00 PM,BATTERY,False,VACANT LOT/LAND,41.812505196,-87.63489225,2006,7,18
08/05/2006 11:00:00 AM,THEFT,False,RESIDENCE PORCH/HALLWAY,41.783927628,-87.688646801,2006,8,11
05/29/2006 10:00:00 AM,THEFT,False,RESIDENTIAL YARD (FRONT/BACK),41.711625764,-87.647818869,2006,5,10
08/07/2006 10:39:51 PM,NARCOTICS,True,SIDEWALK,41.884072782,-87.722006613,2006,8,22
06/02/2006 09:00:00 PM,GAMBLING,True,SIDEWALK,41.799263703,-87.641637499,2006,6,21
02/27/2007 02:55:00 PM,BATTERY,False,SIDEWALK,41.909392126,-87.764380883,2007,2,14
09/20/2006 04:30:00 PM,ROBBERY,False,STREET,41.692378887,-87.621046145,2006,9,16
04/22/2006 03:50:00 PM,CRIMINAL DAMAGE,False,STREET,41.905310697,-87.640839313,2006,4,15
02/03/2007 08:00:00 AM,THEFT,False,PARKING LOT/GARAGE(NON.RESID.),41.837879307,-87.608414956,2007,2,8
05/26/2006 10:15:00 AM,THEFT,False,"SCHOOL, PUBLIC, BUILDING",41.975099794,-87.679374655,2006,5,10
01/19/2007 11:00:00 PM,LIQUOR LAW VIOLATION,True,TAVERN/LIQUOR STORE,41.895029795,-87.744443033,2007,1,23
05/05/2006 11:43:00 AM,NARCOTICS,True,VEHICLE NON-COMMERCIAL,41.867097632,-87.723702988,2006,5,11
10/07/2006 12:45:00 PM,CRIMINAL DAMAGE,False,STREET,41.862245318,-87.657423851,2006,10,12
07/08/2006 08:28:36 PM,NARCOTICS,True,STREET,42.018713333,-87.676031774,2006,7,20
06/21/2006 09:00:00 AM,DECEPTIVE PRACTICE,False,STREET,41.948956977,-87.706660836,2006,6,9
04/18/2006 07:10:00 AM,BATTERY,False,RESIDENCE,41.774994732,-87.694503027,2006,4,7
